,date,user,text,result
89,2020/3/13 23:25,soft_albi,el casino es m铆o,casino
90,2020/3/13 23:25,Ajulika,RT @candreas2k: #RambleOnCover #Amazing!馃憤馃憦馃榾,#rambleoncover #amazing
91,2020/3/13 23:25,xavisuarez_,Muy decepcionado,decepcionado
92,2020/3/13 23:26,demecosan,RT @fujitvplus: 銆庨ｇ稓銉夈偔銉ャ儭銉炽偪銉銉 RIDE ON TIME銆,ride time
93,2020/3/13 23:26,E_D_I_Stories,Every child should be empowered to understand and choose their #feelings. This #5minute #readloud is a great place to start the #conversation. #ThingsThatAreSad https://t.co/ZdpljqKafs https://t.co/bo0HaEQ96U,every child should empowered understand choose their #feelings this minute #readloud great place start #conversation #thingsthataresad
94,2020/3/13 23:26,Toppromoterxox,The #gorgeous #amazing #sexy @sexyjeans81 Is looking outstanding and love working with her and will have so much more to come so show the love and make sure you #like #follow #retweet take a look  #sexy #tits #PUSSY #hot #superhot #xxx  #adult #mission35k 馃敟 https://t.co/w0vDdJgZhD,#gorgeous #amazing #sexy looking outstanding love working with will have much more come show love make sure #like #follow #retweet take look #sexy #tits #pussy #hot #superhot #xxx #adult #mission
95,2020/3/13 23:26,blumenschau,"RT @barretweber: Looks like @DevinDVote has been hiding from his own constituents: ""Citizens accuse MLA of 鈥榟iding鈥 during fight with docto鈥",looks like been hiding from constituents citizens accuse iding during fight with docto
96,2020/3/13 23:26,kayo31636732,RT @fujitvplus: 銆庨ｇ稓銉夈偔銉ャ儭銉炽偪銉銉 RIDE ON TIME銆,ride time
97,2020/3/13 23:26,lucynthesky78,@awolnation 鉂わ笍 Cannot wait until the rest of the album comes out? It just keeps getting better and better! #Amazing,cannot wait until rest album comes just keeps getting better better #amazing
98,2020/3/13 23:26,devin_frizado,#sad #fluseason #downhill #medicine #coronavirus #chronicillness #chickenbroth #artist #cuddling #netflixandchill #awesome #coughing #disease #repost #selfie #couchlife,#sad #fluseason #downhill #medicine #coronavirus #chronicillness #chickenbroth #artist #cuddling #netflixandchill #awesome #coughing #disease #repost #selfie #couchlife
99,2020/3/13 23:26,kirobadoska,RT @e_nasarre: Reconocimiento a todas/os las auxiliares de ayuda a domicilio que no han dejando de atendernos. Ellas/os son las que reclama鈥,reconocimiento todas auxiliares ayuda domicilio dejando atendernos ellas reclama
100,2020/3/13 23:26,KANAME8_kkk,RT @fujitvplus: 銆庨ｇ稓銉夈偔銉ャ儭銉炽偪銉銉 RIDE ON TIME銆,ride time
101,2020/3/13 23:26,akaendou,RT @fujitvplus: 銆庨ｇ稓銉夈偔銉ャ儭銉炽偪銉銉 RIDE ON TIME銆,ride time
102,2020/3/13 23:26,VNE1NO3wYC6RJcO,RT @fujitvplus: 銆庨ｇ稓銉夈偔銉ャ儭銉炽偪銉銉 RIDE ON TIME銆,ride time
103,2020/3/13 23:26,samalsufiani,RT @jaingurug: #cute #amazing #FeelingGood  Best friend come in your ,#cute #amazing #feelinggood best friend come your
104,2020/3/13 23:26,Wamleather,RT @FetishVanessa: #Overknees and #black #leather make your blood boil? ,#overknees #black #leather make your blood boil
105,2020/3/13 23:26,_EFDP,RT @Toppromoterxox: The #gorgeous #amazing #sexy @sexyjeans81 Is looking outstanding and love working with her and will have so much more t鈥,#gorgeous #amazing #sexy looking outstanding love working with will have much more
106,2020/3/13 23:27,Toppromoterxox,The #gorgeous #amazing #sexy @admiremecurvy Is looking outstanding and love working with her and will have so much more to come so show the love and make sure you #like #follow #retweet take a look  #sexy #tits #PUSSY #hot #superhot #xxx  #adult #mission35k 馃敟 https://t.co/prdrgbyOdq,#gorgeous #amazing #sexy looking outstanding love working with will have much more come show love make sure #like #follow #retweet take look #sexy #tits #pussy #hot #superhot #xxx #adult #mission
107,2020/3/13 23:27,lucynthesky78,@awolnation 鉂わ笍 Cannot wait until the rest of the album comes out! It just gets better and better! #Amazing,cannot wait until rest album comes just gets better better #amazing
108,2020/3/13 23:27,asacomig,RT @fujitvplus: 銆庨ｇ稓銉夈偔銉ャ儭銉炽偪銉銉 RIDE ON TIME銆,ride time
109,2020/3/13 23:28,Toppromoterxox,The #gorgeous #amazing #sexy @666crystalbitch Is looking outstanding and love working with her and will have so much more to come so show the love and make sure you #like #follow #retweet take a look at her account #sexy #tits #PUSSY #hot #superhot #xxx  #adult #mission35k 馃敟馃敟馃敟 https://t.co/xLjgZoCevl,#gorgeous #amazing #sexy looking outstanding love working with will have much more come show love make sure #like #follow #retweet take look account #sexy #tits #pussy #hot #superhot #xxx #adult #mission
110,2020/3/13 23:28,33ScottCampbell,Here is a shot I captured yesterday morning of the linksgrasscutterz in action making the golf course at the linksshellcove look pristine for my photo shoot. || 馃弻馃徏鈥嶁檪锔 鈽锔 馃殰 || #linksshellcove #shellharbour #amazing鈥 https://t.co/Xq1fdO6Guk,here shot captured yesterday morning linksgrasscutterz action making golf course linksshellcove look pristine photo shoot #linksshellcove #shellharbour #amazing
111,2020/3/13 23:28,Bballmom2540,RT @USTWBB: To our #Fearless #Bold #Dedicated #Passionate #Amazing #Competitive #Strong #Caring #LovedandRespected SENIORS!!!  We love you鈥,#fearless #bold #dedicated #passionate #amazing #competitive #strong #caring #lovedandrespected seniors love
112,2020/3/13 23:28,_EFDP,RT @Toppromoterxox: The #gorgeous #amazing #sexy @admiremecurvy Is looking outstanding and love working with her and will have so much more鈥,#gorgeous #amazing #sexy looking outstanding love working with will have much more
113,2020/3/13 23:28,_EFDP,RT @Toppromoterxox: The #gorgeous #amazing #sexy @666crystalbitch Is looking outstanding and love working with her and will have so much mo鈥,#gorgeous #amazing #sexy looking outstanding love working with will have much
114,2020/3/13 23:28,NugentTafari,RT @sevannah_storm: Love and compassion weren't #normal #feelings #borne by a #warrior #machine now turned #Samaritan. For buried within Po鈥,love compassion weren #normal #feelings #borne #warrior #machine turned #samaritan buried within
115,2020/3/13 23:29,s0FgWa7pqemeOuR,RT @jaingurug: #cute #amazing #FeelingGood  Best friend come in your ,#cute #amazing #feelinggood best friend come your
116,2020/3/13 23:29,Toppromoterxox,The #gorgeous #amazing #sexy @hotwife78 looking outstanding and love working with her and will have so much more to come so show the love and make sure you #like #follow #retweet  #sexy #tits #PUSSY #hot #superhot #xxx  #adult #mission35k 鉂わ笍鉂わ笍鉂わ笍馃敟馃敟馃敟馃敟 many more to come https://t.co/dLjIl4Io5m,#gorgeous #amazing #sexy looking outstanding love working with will have much more come show love make sure #like #follow #retweet #sexy #tits #pussy #hot #superhot #xxx #adult #mission many more come
117,2020/3/13 23:29,LuciferPromo1st,RT @MaestroClaudio: 4 pics of the #amazing #scene with @AnythingforA &amp; @JohnnStrong I shot for https://t.co/AI47SJIBbq,pics #amazing #scene with shot
118,2020/3/13 23:29,The53rdRegiment,馃憞馃憞馃憞 Example of @TheDemocrats politicizing #WuhanCoronavirus. #sad Your Dad last Dem I voted 4 Bob because he was #ProLife. U destroyed his legacy. @PershingSoldier @helper2 @ArmyVet2x @MonettiforMO @gehrig38 @TuckerCarlson @RandyTedford @PhilosophySeel @PhillipDenton @nypost,example politicizing #wuhancoronavirus #sad your last voted because #prolife destroyed legacy
119,2020/3/13 23:29,_EFDP,RT @Toppromoterxox: The #gorgeous #amazing #sexy @hotwife78 looking outstanding and love working with her and will have so much more to com鈥,#gorgeous #amazing #sexy looking outstanding love working with will have much more
120,2020/3/13 23:30,stevesnj,@slashfilm That kid is stuck with that bowl haircut for even longer now? #sad,that stuck with that bowl haircut even longer #sad
121,2020/3/13 23:30,mdzladycreation,MDZ Lady's Creations庐 can handle ALL your shopping needs馃泹馃洅馃挸,lady creations handle your shopping needs
122,2020/3/13 23:30,Jonny99Kaplan,It is end of days. #sad!,days #sad
123,2020/3/13 23:30,FullestJiyo,Life is full of wonder and surprises but there are also days when nothing seems to go your way and it may feel like the whole world is against you. ,life full wonder surprises there also days when nothing seems your feel like whole world against
124,2020/3/13 23:30,4seasons_911,RT @fujitvplus: 銆庨ｇ稓銉夈偔銉ャ儭銉炽偪銉銉 RIDE ON TIME銆,ride time
125,2020/3/13 23:30,McstocksNStuff,Please force quarantine or zip 鈦@POTUS鈦 鈦︹檚 mouth鈦.  His #sad and #twistedpriorities are an embarrassment and counter productive.  While 鈦@VP鈦 is hard to listen to groveling 鈦@POTUS鈦 praise,please force quarantine mouth #sad #twistedpriorities embarrassment counter productive while hard listen groveling praise
126,2020/3/13 23:30,Kada_soulayman,It's : 2020-03-13T23:30:21.7102764Z ,
127,2020/3/13 23:30,Toppromoterxox,The #gorgeous #amazing #sexy @rscar20 looking outstanding and love working with her and will have so much more to come so show the love and make sure you #like #follow #retweet  #sexy #tits #PUSSY #hot #superhot #xxx  #adult #mission35k 鉂わ笍鉂わ笍鉂わ笍馃敟馃敟馃敟馃敟 many more to come https://t.co/9prMW0uar8,#gorgeous #amazing #sexy looking outstanding love working with will have much more come show love make sure #like #follow #retweet #sexy #tits #pussy #hot #superhot #xxx #adult #mission many more come
128,2020/3/13 23:30,momoichigo_kd,RT @fujitvplus: 銆庨ｇ稓銉夈偔銉ャ儭銉炽偪銉銉 RIDE ON TIME銆,ride time
129,2020/3/13 23:30,capamarcio1,RT @CherylUbera: Happy Women's Day to all of you #strong,happy women #strong
130,2020/3/13 23:30,dommes_rt,RT @elitegirlslive: 鈺斺晽鈺楌煆咢elitegirlslive馃弳 ,elitegirlslive
131,2020/3/13 23:30,mbfanz,Usual stop鉀斤笍 #Friday #Aclass #V177 #MercedesBenz #A220 #Atlanta,usual stop #friday #aclass #mercedesbenz #atlanta
132,2020/3/13 23:31,HIRO51244,RT @fujitvplus: 銆庨ｇ稓銉夈偔銉ャ儭銉炽偪銉銉 RIDE ON TIME銆,ride time
133,2020/3/13 23:31,vw_gti_junkie,Follow my friend 馃憠馃徎 ralphyras 馃憟馃徎,follow friend ralphyras
134,2020/3/13 23:31,MsBrouillet,"RT @LauraLitton: Excited to have four #amazing educators lead an upcoming @Screencastify webinar on ""When My School Closed: Best practices鈥",excited have four #amazing educators lead upcoming webinar when school closed best practices
135,2020/3/13 23:31,capamarcio1,RT @CherylUbera: Such a great shoot today. ,such great shoot today
136,2020/3/13 23:31,WzeuPa1LZCAKGkA,RT @fujitvplus: 銆庨ｇ稓銉夈偔銉ャ儭銉炽偪銉銉 RIDE ON TIME銆,ride time
137,2020/3/13 23:31,Toppromoterxox,The #gorgeous #amazing #sexy @2020Would looking outstanding and love working with her and will have so much more to come so show the love and make sure you #like #follow #retweet  #sexy #tits #PUSSY #hot #superhot #xxx  #adult #mission35k 鉂わ笍鉂わ笍鉂わ笍馃敟馃敟馃敟馃敟 many more to come https://t.co/Q6S5MdXH9b,#gorgeous #amazing #sexy looking outstanding love working with will have much more come show love make sure #like #follow #retweet #sexy #tits #pussy #hot #superhot #xxx #adult #mission many more come
138,2020/3/13 23:31,OMGitsAias,RT @The_CrapGamer: It's the @GamezzzXbox curse! So close to a non racing 90+ Meta and now it's back down...... #Sad https://t.co/KD4wZt9pRs,curse close racing meta back down #sad
139,2020/3/13 23:31,Uchan_4U,RT @fujitvplus: 銆庨ｇ稓銉夈偔銉ャ儭銉炽偪銉銉 RIDE ON TIME銆,ride time
140,2020/3/13 23:31,_EFDP,RT @Toppromoterxox: The #gorgeous #amazing #sexy @rscar20 looking outstanding and love working with her and will have so much more to come鈥,#gorgeous #amazing #sexy looking outstanding love working with will have much more come
141,2020/3/13 23:31,AIR2345MARS,RT @RioZen13: Gosh! They look ginormous! #bigboobs #humpday #amazing #Brazilianmilf #saborcarioca @RIOnUGA https://t.co/HD5Ylpm1uD,gosh they look ginormous #bigboobs #humpday #amazing #brazilianmilf #saborcarioca
142,2020/3/13 23:31,solivan675,RT @INSTINC26289171: INSPIRING,inspiring
143,2020/3/13 23:31,jimithalox,RT @LLCFertco: Both of y鈥檃ll don鈥檛 know what you doing and you 2 babies in #sad,both know what doing babies #sad
144,2020/3/13 23:31,capamarcio1,RT @CherylUbera: When #opportunity knocks,when #opportunity knocks
145,2020/3/13 23:32,JeffersonEMB5,Desde ni帽o me ha gustado estar en mi cuarto,desde gustado estar cuarto
146,2020/3/13 23:32,Oskar59425961,RT @LatexModelDoll: *boing noise* ,boing noise
